Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
719,9,40,1,41
720,10,39,0,41
721,9,40,1,41
722,9,40,1,41
723,10,39,0,41
724,10,39,0,41
725,10,39,0,41
726,9,40,0,41
727,9,40,0,41
728,10,39,0,41
729,9,40,1,41
730,10,39,0,41
731,9,40,1,41
732,8,41,2,41
733,10,39,0,41
734,10,39,0,41
735,10,39,0,41
736,10,39,0,41
737,9,40,1,41
738,9,40,1,41
739,10,39,0,41
740,9,40,1,41
741,8,41,2,41
742,9,40,1,41
743,9,40,1,41
744,9,40,1,41
745,10,39,0,41
746,10,39,0,41
747,8,41,1,41
748,10,39,0,41
749,9,40,1,41
750,9,40,1,41
751,9,40,1,41
752,10,39,0,41
753,10,39,0,41
754,10,39,0,41
755,10,39,0,41
756,9,40,1,41
757,8,41,2,41
758,9,40,0,41
759,9,40,1,41
760,8,41,0,41
761,10,39,0,41
762,8,41,2,41
763,10,39,0,41
764,9,40,1,41
765,9,40,0,41
766,8,41,2,41
767,10,39,0,41
768,10,39,0,41
769,10,39,0,41
770,10,39,0,41
771,10,39,0,41
772,7,42,2,41
773,10,39,0,41
774,10,39,0,41
775,9,40,1,41
776,10,39,0,41
777,10,39,0,41
778,10,39,0,41
779,10,39,0,41
780,9,40,1,41
781,10,39,0,41
782,10,39,0,41
783,10,39,0,41
784,10,39,0,41
785,10,39,0,41
786,8,41,1,41
787,9,40,1,41
788,10,39,0,41
789,9,40,1,41
790,10,39,0,41
791,10,39,0,41
792,9,40,1,41
793,10,39,0,41
794,10,39,0,41
795,10,39,0,41
796,10,39,0,41
797,10,39,0,41
798,8,41,2,41
799,10,39,0,41
800,9,40,1,41
801,9,40,0,41
802,9,40,1,41
803,10,39,0,41
804,10,39,0,41
805,10,39,0,41
806,9,40,1,41
807,10,39,0,41
808,8,41,1,41
809,9,40,1,41
810,9,40,1,41
811,10,39,0,41
812,10,39,0,41
813,10,39,0,41
814,9,40,0,41
815,10,39,0,41
816,8,41,1,41
817,9,40,0,41
818,10,39,0,41
819,10,39,0,41
820,7,42,2,41
821,9,40,1,41
822,10,39,0,41
823,9,40,0,41
824,9,40,1,41
825,8,41,2,41
826,9,40,1,41
827,10,39,0,41
828,10,39,0,41
829,10,39,0,41
830,10,39,0,41
831,9,40,1,41
832,9,40,0,41
833,9,40,1,41
834,10,39,0,41
835,9,40,0,41
836,8,41,2,41
837,9,40,0,41
838,10,39,0,41
839,10,39,0,41
840,8,41,2,41
841,9,40,0,41
842,10,39,0,41
843,9,40,0,41
844,9,40,1,41
845,9,40,0,41
846,9,40,0,41
847,9,40,1,41
848,10,39,0,41
849,10,39,0,41
850,7,42,2,41
851,10,39,0,41
852,8,41,0,41
853,10,39,0,41
854,7,42,1,41
855,9,40,0,41
856,10,39,0,41
857,10,39,0,41
858,10,39,0,41
859,10,39,0,41
860,10,39,0,41
861,10,39,0,41
862,8,41,1,41
863,10,39,0,41
864,10,39,0,41
865,9,40,1,41
866,9,40,0,41
867,10,39,0,41
868,10,39,0,41
869,10,39,0,41
870,10,39,0,41
871,10,39,0,41
872,10,39,0,41
873,10,39,0,41
874,10,39,0,41
875,9,40,0,41
876,9,40,1,41
877,10,39,0,41
878,9,40,1,41
879,10,39,0,41
880,10,39,0,41
881,10,39,0,41
882,10,39,0,41
883,10,39,0,41
884,9,40,1,41
885,10,39,0,41
886,10,39,0,41
887,10,39,0,41
888,9,40,1,41
889,9,40,0,41
890,10,39,0,41
891,9,40,0,41
892,10,39,0,41
893,10,39,0,41
894,9,40,0,41
895,10,39,0,41
896,10,39,0,41
897,10,39,0,41
898,8,41,1,41
899,10,39,0,41
900,10,39,0,41
901,9,40,1,41
902,9,40,1,41
903,9,40,1,41
904,10,39,0,41
905,10,39,0,41
906,10,39,0,41
907,10,39,0,41
908,9,40,1,41
909,10,39,0,41
910,10,39,0,41
911,10,39,0,41
912,10,39,0,41
913,10,39,0,41
914,10,39,0,41
915,10,39,0,41
916,7,42,2,41
917,9,40,0,41
918,10,39,0,41
919,10,39,0,41
920,10,39,0,41
921,10,39,0,41
922,10,39,0,41
923,10,39,0,41
924,9,40,1,41
925,10,39,0,41
926,9,40,1,41
927,10,39,0,41
928,10,39,0,41
929,10,39,0,41
930,10,39,0,41
931,9,40,1,41
932,10,39,0,41
933,8,41,2,41
934,10,39,0,41
935,10,39,0,41
936,10,39,0,41
937,10,39,0,41
938,10,39,0,41
939,10,39,0,41
940,10,39,0,41
941,9,40,0,41
942,9,40,1,41
943,9,40,1,41
944,10,39,0,41
945,10,39,0,41
946,10,39,0,41
947,9,40,0,41
948,9,40,1,41
949,9,40,1,41
950,10,39,0,41
951,9,40,1,41
952,8,41,2,41
953,9,40,0,41
954,10,39,0,41
955,10,39,0,41
956,10,39,0,41
957,10,39,0,41
958,8,41,2,41
959,9,40,0,41
960,8,41,2,41
961,10,39,0,41
962,10,39,0,41
963,10,39,0,41
964,9,40,0,41
965,10,39,0,41
966,10,39,0,41
967,10,39,0,41
968,9,40,0,41
969,10,39,0,41
970,9,40,1,41
971,10,39,0,41
972,10,39,0,41
973,10,39,0,41
974,9,40,0,41
975,10,39,0,41
976,10,39,0,41
977,8,41,2,41
978,10,39,0,41
979,10,39,0,41
980,10,39,0,41
981,9,40,1,41
982,10,39,0,41
983,10,39,0,41
984,10,39,0,41
985,10,39,0,41
986,9,40,0,41
987,9,40,1,41
988,10,39,0,41
989,9,40,0,41
990,10,39,0,41
991,9,40,1,41
992,8,41,2,41
993,6,43,3,41
994,10,39,0,41
995,9,40,0,41
996,10,39,0,41
997,10,39,0,41
998,10,39,0,41
999,9,40,1,41
