Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
827,9,40,1,34
828,9,40,1,34
829,10,39,0,34
830,10,39,0,34
831,10,39,0,34
832,10,39,0,34
833,10,39,0,34
834,10,39,0,34
835,9,40,0,34
836,10,39,0,34
837,9,40,0,34
838,8,41,2,34
839,10,39,0,34
840,10,39,0,34
841,10,39,0,34
842,8,41,2,34
843,8,41,2,34
844,9,40,0,34
845,10,39,0,34
846,10,39,0,34
847,10,39,0,34
848,8,41,2,34
849,8,41,1,34
850,8,41,2,34
851,10,39,0,34
852,10,39,0,34
853,10,39,0,34
854,9,40,1,34
855,9,40,0,34
856,10,39,0,34
857,10,39,0,34
858,8,41,2,34
859,10,39,0,34
860,10,39,0,34
861,10,39,0,34
862,10,39,0,34
863,9,40,1,34
864,9,40,0,34
865,10,39,0,34
866,9,40,0,34
867,9,40,1,34
868,10,39,0,34
869,9,40,1,34
870,9,40,1,34
871,9,40,1,34
872,10,39,0,34
873,10,39,0,34
874,10,39,0,34
875,10,39,0,34
876,10,39,0,34
877,10,39,0,34
878,9,40,0,34
879,9,40,0,34
880,9,40,1,34
881,9,40,1,34
882,10,39,0,34
883,10,39,0,34
884,10,39,0,34
885,9,40,1,34
886,10,39,0,34
887,10,39,0,34
888,10,39,0,34
889,7,42,2,34
890,10,39,0,34
891,8,41,2,34
892,7,42,2,34
893,10,39,0,34
894,10,39,0,34
895,9,40,1,34
896,10,39,0,34
897,10,39,0,34
898,9,40,1,34
899,10,39,0,34
900,9,40,0,34
901,8,41,1,34
902,9,40,1,34
903,10,39,0,34
904,10,39,0,34
905,9,40,1,34
906,10,39,0,34
907,10,39,0,34
908,9,40,0,34
909,10,39,0,34
910,10,39,0,34
911,9,40,0,34
912,10,39,0,34
913,10,39,0,34
914,10,39,0,34
915,10,39,0,34
916,9,40,1,34
917,8,41,1,34
918,10,39,0,34
919,10,39,0,34
920,10,39,0,34
921,9,40,0,34
922,10,39,0,34
923,10,39,0,34
924,10,39,0,34
925,10,39,0,34
926,10,39,0,34
927,10,39,0,34
928,9,40,1,34
929,10,39,0,34
930,10,39,0,34
931,10,39,0,34
932,9,40,0,34
933,10,39,0,34
934,10,39,0,34
935,10,39,0,34
936,10,39,0,34
937,10,39,0,34
938,9,40,0,34
939,9,40,1,34
940,9,40,1,34
941,9,40,0,34
942,10,39,0,34
943,10,39,0,34
944,10,39,0,34
945,9,40,0,34
946,9,40,1,34
947,8,41,0,34
948,9,40,1,34
949,10,39,0,34
950,10,39,0,34
951,9,40,0,34
952,10,39,0,34
953,10,39,0,34
954,10,39,0,34
955,8,41,2,34
956,9,40,1,34
957,10,39,0,34
958,10,39,0,34
959,10,39,0,34
960,9,40,1,34
961,10,39,0,34
962,10,39,0,34
963,9,40,1,34
964,10,39,0,34
965,7,42,1,34
966,10,39,0,34
967,10,39,0,34
968,9,40,1,34
969,10,39,0,34
970,9,40,0,34
971,10,39,0,34
972,9,40,1,34
973,9,40,0,34
974,10,39,0,34
975,10,39,0,34
976,10,39,0,34
977,10,39,0,34
978,9,40,1,34
979,10,39,0,34
980,9,40,1,34
981,10,39,0,34
982,10,39,0,34
983,10,39,0,34
984,10,39,0,34
985,10,39,0,34
986,9,40,0,34
987,10,39,0,34
988,10,39,0,34
989,9,40,1,34
990,10,39,0,34
991,10,39,0,34
992,10,39,0,34
993,9,40,1,34
994,9,40,1,34
995,9,40,1,34
996,10,39,0,34
997,10,39,0,34
998,9,40,1,34
999,10,39,0,34
1000,9,40,1,34
1001,9,40,0,34
1002,10,39,0,34
1003,9,40,1,34
1004,9,40,1,34
1005,10,39,0,34
1006,8,41,1,34
1007,9,40,1,34
1008,9,40,1,34
1009,10,39,0,34
1010,8,41,2,34
1011,10,39,0,34
1012,10,39,0,34
1013,9,40,1,34
1014,10,39,0,34
1015,9,40,1,34
1016,9,40,0,34
1017,8,41,1,34
1018,10,39,0,34
1019,10,39,0,34
1020,10,39,0,34
1021,9,40,1,34
1022,10,39,0,34
1023,10,39,0,34
1024,9,40,1,34
1025,9,40,1,34
1026,8,41,2,34
1027,10,39,0,34
1028,10,39,0,34
1029,10,39,0,34
1030,10,39,0,34
1031,9,40,1,34
1032,10,39,0,34
1033,9,40,1,34
1034,9,40,0,34
1035,8,41,2,34
1036,10,39,0,34
1037,10,39,0,34
1038,10,39,0,34
1039,9,40,0,34
1040,10,39,0,34
1041,8,41,2,34
1042,8,41,2,34
1043,8,41,2,34
1044,8,41,0,34
1045,10,39,0,34
1046,10,39,0,34
1047,10,39,0,34
1048,9,40,1,34
1049,9,40,0,34
1050,10,39,0,34
1051,10,39,0,34
1052,8,41,1,34
1053,10,39,0,34
1054,10,39,0,34
1055,9,40,1,34
1056,10,39,0,34
1057,9,40,1,34
1058,10,39,0,34
1059,8,41,2,34
1060,10,39,0,34
1061,9,40,1,34
1062,9,40,0,34
1063,10,39,0,34
1064,10,39,0,34
1065,10,39,0,34
1066,7,42,2,34
1067,10,39,0,34
1068,10,39,0,34
1069,10,39,0,34
1070,10,39,0,34
1071,10,39,0,34
1072,10,39,0,34
1073,9,40,1,34
1074,9,40,0,34
1075,10,39,0,34
1076,10,39,0,34
1077,8,41,2,34
1078,10,39,0,34
1079,9,40,1,34
1080,8,41,1,34
1081,9,40,1,34
1082,9,40,1,34
1083,10,39,0,34
1084,10,39,0,34
1085,8,41,2,34
1086,10,39,0,34
1087,9,40,1,34
1088,10,39,0,34
1089,10,39,0,34
1090,10,39,0,34
1091,7,42,1,34
1092,10,39,0,34
1093,10,39,0,34
1094,10,39,0,34
1095,9,40,1,34
1096,10,39,0,34
1097,9,40,1,34
1098,10,39,0,34
1099,8,41,1,34
1100,10,39,0,34
1101,9,40,1,34
1102,10,39,0,34
1103,7,42,3,34
1104,9,40,1,34
1105,10,39,0,34
1106,8,41,1,34
1107,10,39,0,34
1108,10,39,0,34
1109,7,42,3,34
1110,9,40,1,34
1111,10,39,0,34
1112,10,39,0,34
1113,8,41,1,34
1114,10,39,0,34
1115,10,39,0,34
1116,10,39,0,34
1117,9,40,0,34
1118,8,41,2,34
1119,10,39,0,34
1120,10,39,0,34
1121,10,39,0,34
1122,10,39,0,34
1123,9,40,0,34
1124,8,41,1,34
1125,10,39,0,34
1126,10,39,0,34
1127,9,40,0,34
1128,10,39,0,34
1129,10,39,0,34
1130,9,40,0,34
1131,8,41,2,34
1132,9,40,0,34
1133,10,39,0,34
1134,10,39,0,34
1135,10,39,0,34
1136,10,39,0,34
1137,10,39,0,34
1138,10,39,0,34
1139,10,39,0,34
1140,10,39,0,34
1141,10,39,0,34
1142,9,40,0,34
1143,9,40,0,34
1144,9,40,1,34
1145,10,39,0,34
1146,9,40,0,34
1147,10,39,0,34
1148,10,39,0,34
1149,8,41,0,34
1150,9,40,1,34
1151,8,41,2,34
1152,10,39,0,34
1153,10,39,0,34
1154,10,39,0,34
1155,8,41,2,34
1156,9,40,1,34
1157,8,41,1,34
1158,9,40,1,34
1159,10,39,0,34
1160,8,41,1,34
1161,10,39,0,34
1162,10,39,0,34
1163,10,39,0,34
1164,10,39,0,34
1165,10,39,0,34
1166,10,39,0,34
1167,9,40,1,34
1168,10,39,0,34
1169,9,40,1,34
1170,8,41,1,34
1171,9,40,1,34
1172,9,40,1,34
1173,10,39,0,34
1174,10,39,0,34
1175,10,39,0,34
1176,10,39,0,34
1177,10,39,0,34
1178,10,39,0,34
1179,8,41,0,34
1180,10,39,0,34
1181,8,41,1,34
1182,9,40,1,34
1183,10,39,0,34
1184,9,40,0,34
1185,9,40,1,34
1186,8,41,1,34
1187,7,42,2,34
1188,10,39,0,34
1189,10,39,0,34
1190,10,39,0,34
1191,10,39,0,34
1192,9,40,1,34
1193,10,39,0,34
1194,10,39,0,34
1195,10,39,0,34
1196,5,44,4,34
1197,10,39,0,34
1198,9,40,1,34
1199,10,39,0,34
1200,9,40,0,34
1201,10,39,0,34
1202,9,40,1,34
1203,9,40,1,34
1204,10,39,0,34
1205,9,40,1,34
1206,10,39,0,34
1207,10,39,0,34
1208,7,42,1,34
1209,8,41,0,34
1210,10,39,0,34
1211,10,39,0,34
1212,9,40,1,34
1213,10,39,0,34
1214,9,40,0,34
1215,8,41,1,34
1216,10,39,0,34
1217,9,40,1,34
1218,9,40,1,34
1219,8,41,1,34
1220,10,39,0,34
1221,9,40,1,34
1222,10,39,0,34
1223,9,40,1,34
1224,9,40,0,34
1225,9,40,1,34
1226,10,39,0,34
1227,9,40,1,34
1228,10,39,0,34
1229,9,40,1,34
1230,10,39,0,34
1231,10,39,0,34
1232,10,39,0,34
1233,10,39,0,34
1234,9,40,0,34
1235,10,39,0,34
1236,10,39,0,34
1237,8,41,1,34
1238,10,39,0,34
1239,8,41,1,34
1240,10,39,0,34
1241,10,39,0,34
1242,9,40,0,34
1243,10,39,0,34
1244,9,40,1,34
1245,10,39,0,34
1246,9,40,0,34
1247,10,39,0,34
1248,10,39,0,34
1249,9,40,0,34
1250,10,39,0,34
1251,10,39,0,34
1252,9,40,1,34
1253,8,41,1,34
1254,9,40,1,34
1255,9,40,1,34
1256,10,39,0,34
1257,9,40,0,34
1258,10,39,0,34
1259,9,40,1,34
1260,8,41,2,34
1261,10,39,0,34
1262,10,39,0,34
1263,9,40,1,34
1264,8,41,1,34
1265,10,39,0,34
1266,8,41,2,34
1267,10,39,0,34
1268,8,41,2,34
1269,10,39,0,34
1270,10,39,0,34
1271,8,41,1,34
1272,10,39,0,34
1273,9,40,1,34
1274,10,39,0,34
1275,9,40,1,34
1276,9,40,1,34
1277,10,39,0,34
1278,8,41,1,34
1279,8,41,1,34
1280,9,40,1,34
1281,10,39,0,34
1282,10,39,0,34
1283,10,39,0,34
1284,10,39,0,34
1285,10,39,0,34
1286,8,41,2,34
1287,9,40,0,34
1288,9,40,0,34
1289,9,40,1,34
1290,9,40,1,34
1291,9,40,1,34
1292,9,40,0,34
1293,10,39,0,34
1294,10,39,0,34
1295,9,40,1,34
1296,9,40,0,34
1297,10,39,0,34
1298,9,40,0,34
1299,9,40,1,34
1300,9,40,1,34
1301,10,39,0,34
1302,10,39,0,34
1303,7,42,3,34
1304,10,39,0,34
1305,10,39,0,34
1306,10,39,0,34
1307,9,40,1,34
1308,9,40,1,34
1309,10,39,0,34
1310,9,40,1,34
1311,10,39,0,34
1312,10,39,0,34
1313,9,40,0,34
1314,9,40,1,34
1315,9,40,0,34
1316,10,39,0,34
1317,10,39,0,34
1318,9,40,1,34
1319,9,40,1,34
1320,10,39,0,34
1321,9,40,1,34
1322,8,41,1,34
1323,10,39,0,34
1324,9,40,0,34
1325,9,40,0,34
1326,10,39,0,34
1327,10,39,0,34
1328,10,39,0,34
1329,10,39,0,34
1330,10,39,0,34
1331,10,39,0,34
1332,9,40,1,34
1333,9,40,1,34
1334,9,40,1,34
1335,10,39,0,34
1336,9,40,1,34
1337,9,40,0,34
1338,10,39,0,34
1339,10,39,0,34
1340,10,39,0,34
1341,9,40,1,34
1342,9,40,0,34
1343,10,39,0,34
1344,9,40,1,34
1345,9,40,0,34
1346,9,40,0,34
1347,10,39,0,34
1348,7,42,1,34
1349,10,39,0,34
1350,10,39,0,34
1351,10,39,0,34
